2.683999999999999986e+01 1.900000000000000000e+01 2.383999999999999986e+01 1.900000000000000000e+01 1.589000000000000057e+01 1.900000000000000000e+01
2.546999999999999886e+01 1.900000000000000000e+01 1.683999999999999986e+01 1.900000000000000000e+01 2.253000000000000114e+01 1.900000000000000000e+01
1.783999999999999986e+01 1.900000000000000000e+01 1.710999999999999943e+01 1.900000000000000000e+01 1.358000000000000007e+01 1.900000000000000000e+01
2.200000000000000000e+01 1.900000000000000000e+01 1.816000000000000014e+01 1.900000000000000000e+01 1.378999999999999915e+01 1.900000000000000000e+01
2.516000000000000014e+01 1.900000000000000000e+01 1.978999999999999915e+01 1.900000000000000000e+01 1.578999999999999915e+01 1.900000000000000000e+01
2.667999999999999972e+01 1.900000000000000000e+01 2.357999999999999829e+01 1.900000000000000000e+01 2.132000000000000028e+01 1.900000000000000000e+01
